id	category	name	code	direction	startTime	startDay	startMonth	startYear	startSorx	endTime	endDay	endMonth	endYear	endSorx	duration
0	MSN	X	0	E	2330	30	3	1997	X	730	31	3	1997	X	800
0	MSN	X	0	E	2220	9	5	1997	X	545	10	5	1997	X	725
0	MSN	X	0	E	2310	21	5	1997	X	830	22	5	1997	X	920
0	MSN	X	0	E	115	16	6	1997	X	805	16	6	1997	X	650
199701	T	VICTOR	1	X	1400	31	7	1997	X	1000	1	8	1997	X	2000
199701	T	VICTOR	3	X	1000	1	8	1997	X	1200	2	8	1997	X	2600
199701	T	VICTOR	8	NE	1200	2	8	1997	X	1650	2	8	1997	X	450
199701	T	VICTOR	9	X	1650	2	8	1997	X	2340	2	8	1997	X	650
199701	T	VICTOR	8	SW	2340	2	8	1997	X	330	3	8	1997	X	350
199701	T	VICTOR	3	X	330	3	8	1997	X	445	3	8	1997	X	115
199702	T	ZITA	1	X	2300	20	8	1997	X	1145	21	8	1997	X	1245
199702	T	ZITA	3	X	1145	21	8	1997	X	945	22	8	1997	X	2200
0	MSN	X	0	E	2300	22	9	1997	X	830	24	9	1997	X	3330
0	MSN	X	0	N	2300	4	11	1997	X	400	5	11	1997	X	500
0	MSN	X	0	N	1915	16	11	1997	X	145	18	11	1997	X	3030
0	MSN	X	0	N	1800	1	12	1997	X	630	3	12	1997	X	3630
0	MSN	X	0	N	1345	7	12	1997	X	600	9	12	1997	X	4015
0	MSN	X	0	N	1500	4	1	1998	X	800	5	1	1998	X	1700
0	MSN	X	0	E	1145	9	1	1998	X	745	10	1	1998	X	2000
0	MSN	X	0	E	2015	12	1	1998	X	1145	13	1	1998	X	1530
0	MSN	X	0	N	2300	14	1	1998	X	700	15	1	1998	X	800
0	MSN	X	0	N	1200	17	1	1998	X	1100	18	1	1998	X	2300
0	MSN	X	0	N	530	23	1	1998	X	1200	23	1	1998	X	630
0	MSN	X	0	N	615	28	1	1998	X	1330	28	1	1998	X	715
0	MSN	X	0	N	600	4	2	1998	X	1515	4	2	1998	X	915
0	MSN	X	0	N	910	21	2	1998	X	1430	21	2	1998	X	520
0	MSN	X	0	E	1030	28	2	1998	X	1515	28	2	1998	X	445
0	MSN	X	0	E	1145	1	3	1998	X	1345	2	3	1998	X	2600
0	MSN	X	0	N	2100	10	3	1998	X	615	11	3	1998	X	915
0	MSN	X	0	E	1045	15	3	1998	X	1615	15	3	1998	X	530
0	MSN	X	0	E	1630	22	3	1998	X	545	23	3	1998	X	1315
0	MSN	X	0	N	2315	24	5	1998	X	815	25	5	1998	X	900
0	MSN	X	0	E	2045	30	5	1998	X	745	31	5	1998	X	1100
0	MSN	X	0	E	2215	5	6	1998	X	445	6	6	1998	X	630
199801	STS	PENNY	1	X	635	9	8	1998	X	2245	9	8	1998	X	1610
199801	STS	PENNY	3	X	2245	9	8	1998	X	1945	10	8	1998	X	2100
199802	TD	NIL	1	X	2355	21	8	1998	X	2145	22	8	1998	X	2150
199803	TD	NIL	1	X	615	12	9	1998	X	1630	13	9	1998	X	3415
0	MSN	X	0	E	0	14	9	1998	X	500	14	9	1998	X	500
0	MSN	X	0	E	2145	16	9	1998	X	545	17	9	1998	X	800
0	MSN	X	0	E	820	3	10	1998	X	1415	3	10	1998	X	555
0	MSN	X	0	E	5	4	10	1998	X	1945	5	10	1998	X	4340
199804	TSupT	ZEB	1	X	545	15	10	1998	X	550	16	10	1998	X	2405
199805	TST	BABS	1	X	2215	23	10	1998	X	2340	24	10	1998	X	2525
199805	TST	BABS	3	X	2340	24	10	1998	X	2130	26	10	1998	X	4550
0	MSN	X	0	NE	2115	17	11	1998	X	600	18	11	1998	X	845
0	MSN	X	0	NE	130	3	12	1998	X	945	3	12	1998	X	815
0	MSN	X	0	N	300	11	12	1998	X	900	11	12	1998	X	600
0	MSN	X	0	N	1200	14	12	1998	X	900	15	12	1998	X	2100
0	MSN	X	0	E	215	30	12	1998	X	915	30	12	1998	X	700
0	MSN	X	0	N	1530	14	1	1999	X	445	16	1	1999	X	3715
0	MSN	X	0	N	800	2	2	1999	X	815	4	2	1999	X	4815
0	MSN	X	0	N	2245	18	2	1999	X	1130	19	2	1999	X	1245
0	MSN	X	0	E	2000	27	2	1999	X	730	28	2	1999	X	1130
0	MSN	X	0	E	445	8	3	1999	X	445	9	3	1999	X	2400
0	MSN	X	0	N	2215	10	3	1999	X	950	11	3	1999	X	1135
0	MSN	X	0	N	145	22	3	1999	X	700	22	3	1999	X	515
0	MSN	X	0	E	2315	27	3	1999	X	945	29	3	1999	X	3430
0	MSN	X	0	E	2345	2	4	1999	X	1600	3	4	1999	X	1615
0	MSN	X	0	E	1530	13	4	1999	X	830	15	4	1999	X	4100
199901	T	LEO	1	X	940	29	4	1999	X	1615	30	4	1999	X	3035
199901	T	LEO	3	X	1615	30	4	1999	X	1330	2	5	1999	X	4515
199901	T	LEO	8	NE	1330	2	5	1999	X	1730	2	5	1999	X	400
199901	T	LEO	3	X	1730	2	5	1999	X	2045	2	5	1999	X	315
199902	T	MAGGIE	1	X	2345	5	6	1999	X	1415	6	6	1999	X	1430
199902	T	MAGGIE	3	X	1415	6	6	1999	X	30	7	6	1999	X	1015
199902	T	MAGGIE	8	NW	30	7	6	1999	X	245	7	6	1999	X	215
199902	T	MAGGIE	9	X	245	7	6	1999	X	545	7	6	1999	X	300
199902	T	MAGGIE	8	NE	545	7	6	1999	X	1030	7	6	1999	X	445
199902	T	MAGGIE	3	X	1030	7	6	1999	X	1445	7	6	1999	X	415
199902	T	MAGGIE	1	X	2230	7	6	1999	X	45	8	6	1999	X	215
199902	T	MAGGIE	3	X	45	8	6	1999	X	1345	8	6	1999	X	1300
0	MSN	X	0	S	1030	23	6	1999	X	2145	23	6	1999	X	1115
199903	TS	NIL	1	X	1145	25	7	1999	X	2245	26	7	1999	X	3500
199903	TS	NIL	3	X	2245	26	7	1999	X	1345	27	7	1999	X	1500
199904	T	SAM	1	X	1615	20	8	1999	X	230	22	8	1999	X	3415
199904	T	SAM	3	X	230	22	8	1999	X	1230	22	8	1999	X	1000
199904	T	SAM	8	NW	1230	22	8	1999	X	2010	22	8	1999	X	740
199904	T	SAM	8	SW	2010	22	8	1999	X	350	23	8	1999	X	740
199904	T	SAM	3	X	350	23	8	1999	X	2100	23	8	1999	X	1710
199905	TS	WENDY	1	X	345	3	9	1999	X	1120	4	9	1999	X	3135
199906	T	YORK	1	X	1045	13	9	1999	X	1015	15	9	1999	X	4730
199906	T	YORK	3	X	1015	15	9	1999	X	315	16	9	1999	X	1700
199906	T	YORK	8	NW	315	16	9	1999	X	520	16	9	1999	X	205
199906	T	YORK	9	X	520	16	9	1999	X	645	16	9	1999	X	125
199906	T	YORK	10	X	645	16	9	1999	X	1745	16	9	1999	X	1100
199906	T	YORK	8	SW	1745	16	9	1999	X	2210	16	9	1999	X	425
199906	T	YORK	3	X	2210	16	9	1999	X	45	17	9	1999	X	235
0	MSN	X	0	N	725	22	9	1999	X	945	22	9	1999	X	220
199907	STS	CAM	1	X	940	24	9	1999	X	1540	25	9	1999	X	3000
199907	STS	CAM	3	X	1540	25	9	1999	X	520	26	9	1999	X	1340
199907	STS	CAM	8	NW	520	26	9	1999	X	1120	26	9	1999	X	600
199907	STS	CAM	8	SW	1120	26	9	1999	X	1410	26	9	1999	X	250
199907	STS	CAM	3	X	1410	26	9	1999	X	1520	26	9	1999	X	110
0	MSN	X	0	E	2225	27	9	1999	X	1402	28	9	1999	X	1537
0	MSN	X	0	NE	2315	3	10	1999	X	945	4	10	1999	X	1030
199908	T	DAN	1	X	2045	5	10	1999	X	535	7	10	1999	X	3250
199908	T	DAN	3	X	535	7	10	1999	X	1615	7	10	1999	X	1040
199908	T	DAN	1	X	1615	7	10	1999	X	925	9	10	1999	X	4110
0	MSN	X	0	N	1545	16	10	1999	X	1145	19	10	1999	X	6800
0	MSN	X	0	E	740	30	10	1999	X	445	31	10	1999	X	2105
0	MSN	X	0	N	525	1	11	1999	X	945	2	11	1999	X	2820
0	MSN	X	0	N	520	28	11	1999	X	945	29	11	1999	X	2825
0	MSN	X	0	E	2315	2	12	1999	X	645	3	12	1999	X	730
0	MSN	X	0	N	1630	5	12	1999	X	1510	6	12	1999	X	2240
0	MSN	X	0	N	2300	19	12	1999	X	1145	20	12	1999	X	1245
0	MSN	X	0	N	715	21	12	1999	X	1145	21	12	1999	X	430
0	MSN	X	0	N	2045	21	12	1999	X	1450	22	12	1999	X	1805
0	MSN	X	0	N	520	24	12	1999	X	1515	24	12	1999	X	955
0	MSN	X	0	N	2100	18	1	2000	X	540	19	1	2000	X	840
0	MSN	X	0	E	2145	20	1	2000	X	645	22	1	2000	X	3300
0	MSN	X	0	N	2330	24	1	2000	X	1145	27	1	2000	X	6015
0	MSN	X	0	N	2200	31	1	2000	X	545	1	2	2000	X	745
0	MSN	X	0	N	145	8	2	2000	X	645	8	2	2000	X	500
0	MSN	X	0	N	2310	25	2	2000	X	1505	26	2	2000	X	1555
0	MSN	X	0	E	600	20	3	2000	X	1330	20	3	2000	X	730
0	MSN	X	0	E	1610	29	3	2000	X	2315	29	3	2000	X	705
0	MSN	X	0	E	2100	10	4	2000	X	1145	11	4	2000	X	1445
0	MSN	X	0	S	620	14	4	2000	X	1630	14	4	2000	X	1010
0	MSN	X	0	N	420	15	4	2000	X	900	15	4	2000	X	440
200001	TD	NIL	3	X	2115	18	6	2000	X	145	19	6	2000	X	430
200002	T	KAI-TAK	1	X	1550	6	7	2000	X	545	9	7	2000	X	6155
0	MSN	X	0	SE	1210	11	7	2000	X	1500	12	7	2000	X	2650
200003	TD	NIL	1	X	1445	15	7	2000	X	2125	16	7	2000	X	3040
0	MSN	X	0	SE	300	17	7	2000	X	915	18	7	2000	X	3015
200004	TSupT	BILIS	1	X	600	23	8	2000	X	1915	23	8	2000	X	1315
0	MSN	X	0	SW	745	24	8	2000	X	1450	24	8	2000	X	705
200005	STS	MARIA	1	X	2345	27	8	2000	X	1425	29	8	2000	X	3840
200005	STS	MARIA	1	X	1015	31	8	2000	X	130	1	9	2000	X	1515
200005	STS	MARIA	3	X	130	1	9	2000	X	1320	1	9	2000	X	1150
200006	T	WUKONG	1	X	1345	6	9	2000	X	2145	7	9	2000	X	3200
200006	T	WUKONG	3	X	2145	7	9	2000	X	545	9	9	2000	X	3200
0	MSN	X	0	N	245	14	9	2000	X	1045	14	9	2000	X	800
0	MSN	X	0	E	630	11	10	2000	X	545	16	10	2000	X	11915
0	MSN	X	0	E	640	18	10	2000	X	1130	19	10	2000	X	2850
0	MSN	X	0	E	2145	20	10	2000	X	2210	21	10	2000	X	2425
0	MSN	X	0	N	905	29	10	2000	X	1145	31	10	2000	X	5040
0	MSN	X	0	N	2015	31	10	2000	X	1430	1	11	2000	X	1815
0	MSN	X	0	N	2330	1	11	2000	X	945	2	11	2000	X	1015
200007	STS	BEBINCA	1	X	1440	4	11	2000	X	740	8	11	2000	X	8900
0	MSN	X	0	N	1015	17	11	2000	X	1345	17	11	2000	X	330
0	MSN	X	0	E	15	19	11	2000	X	645	19	11	2000	X	630
0	MSN	X	0	N	2245	19	11	2000	X	635	21	11	2000	X	3150
0	MSN	X	0	E	2345	28	11	2000	X	645	29	11	2000	X	700
0	MSN	X	0	E	800	11	12	2000	X	1245	11	12	2000	X	445
0	MSN	X	0	E	2145	11	12	2000	X	545	12	12	2000	X	800
0	MSN	X	0	N	1610	20	12	2000	X	940	21	12	2000	X	1730
0	MSN	X	0	E	2045	25	12	2000	X	645	26	12	2000	X	1000
0	MSN	X	0	N	1550	9	1	2001	X	545	10	1	2001	X	1355
0	MSN	X	0	N	245	26	1	2001	X	1300	26	1	2001	X	1015
0	MSN	X	0	N	615	14	2	2001	X	1015	14	2	2001	X	400
0	MSN	X	0	NE	120	25	2	2001	X	715	25	2	2001	X	555
0	MSN	X	0	N	210	4	3	2001	X	410	4	3	2001	X	200
0	MSN	X	0	E	2310	7	3	2001	X	420	8	3	2001	X	510
0	MSN	X	0	E	1150	4	4	2001	X	1615	4	4	2001	X	425
0	MSN	X	0	N	535	11	4	2001	X	450	12	4	2001	X	2315
0	MSN	X	0	SE	2030	18	4	2001	X	145	19	4	2001	X	515
0	MSN	X	0	NE	745	22	4	2001	X	330	23	4	2001	X	1945
200101	T	CHEBI	1	X	2325	22	6	2001	X	2025	23	6	2001	X	2100
0	MSN	X	0	SE	755	26	6	2001	X	1615	26	6	2001	X	820
0	MSN	X	0	SE	130	27	6	2001	X	2315	27	6	2001	X	2145
200102	T	DURIAN	1	X	740	30	6	2001	X	2220	30	6	2001	X	1440
200102	T	DURIAN	3	X	2220	30	6	2001	X	920	2	7	2001	X	3500
200103	T	UTOR	1	X	1745	4	7	2001	X	1045	5	7	2001	X	1700
200103	T	UTOR	3	X	1045	5	7	2001	X	1930	5	7	2001	X	845
200103	T	UTOR	8	NE	1930	5	7	2001	X	2340	5	7	2001	X	410
200103	T	UTOR	8	NW	2340	5	7	2001	X	940	6	7	2001	X	1000
200103	T	UTOR	8	SW	940	6	7	2001	X	1340	6	7	2001	X	400
200103	T	UTOR	3	X	1340	6	7	2001	X	1120	7	7	2001	X	2140
200104	T	YUTU	1	X	2150	23	7	2001	X	1550	24	7	2001	X	1800
200104	T	YUTU	3	X	1550	24	7	2001	X	30	25	7	2001	X	840
200104	T	YUTU	8	NE	30	25	7	2001	X	1040	25	7	2001	X	1010
200104	T	YUTU	8	SE	1040	25	7	2001	X	1940	25	7	2001	X	900
200104	T	YUTU	3	X	1940	25	7	2001	X	615	26	7	2001	X	1035
0	MSN	X	0	SE	1610	10	8	2001	X	1925	10	8	2001	X	315
0	MSN	X	0	NE	1130	28	8	2001	X	1645	28	8	2001	X	515
200105	TS	FITOW	1	X	2215	28	8	2001	X	445	30	8	2001	X	3030
200106	T	NARI	1	X	1615	19	9	2001	X	1445	20	9	2001	X	2230
200106	T	NARI	3	X	1445	20	9	2001	X	2240	20	9	2001	X	755
0	MSN	X	0	E	1530	21	9	2001	X	450	22	9	2001	X	1320
0	MSN	X	0	N	410	6	11	2001	X	645	6	11	2001	X	235
0	MSN	X	0	N	1350	13	12	2001	X	1135	14	12	2001	X	2145
0	MSN	X	0	N	1205	21	12	2001	X	1530	21	12	2001	X	325
0	MSN	X	0	N	150	22	12	2001	X	745	22	12	2001	X	555
0	MSN	X	0	N	2115	20	1	2002	X	930	21	1	2002	X	1215
0	MSN	X	0	E	1145	18	2	2002	X	1145	20	2	2002	X	4800
0	MSN	X	0	N	1600	5	3	2002	X	1345	6	3	2002	X	2145
0	MSN	X	0	E	845	23	3	2002	X	645	24	3	2002	X	2200
0	MSN	X	0	E	1030	13	5	2002	X	1300	13	5	2002	X	230
0	MSN	X	0	SE	1915	20	5	2002	X	2330	20	5	2002	X	415
0	MSN	X	0	SW	1345	16	7	2002	X	1330	17	7	2002	X	2345
200201	STS	KAMMURI	1	X	950	3	8	2002	X	1130	5	8	2002	X	4940
0	MSN	X	0	SW	100	6	8	2002	X	1500	6	8	2002	X	1400
200202	STS	VONGFONG	1	X	2245	17	8	2002	X	630	20	8	2002	X	5545
0	MSN	X	0	SE	825	20	8	2002	X	950	20	8	2002	X	125
200203	STS	HAGUPIT	1	X	1440	10	9	2002	X	540	11	9	2002	X	1500
200203	STS	HAGUPIT	3	X	540	11	9	2002	X	1340	11	9	2002	X	800
200203	STS	HAGUPIT	8	SE	1340	11	9	2002	X	140	12	9	2002	X	1200
200203	STS	HAGUPIT	3	X	140	12	9	2002	X	540	12	9	2002	X	400
0	MSN	X	0	E	2245	19	9	2002	X	440	20	9	2002	X	555
0	MSN	X	0	N	930	6	10	2002	X	1715	6	10	2002	X	745
0	MSN	X	0	N	1615	3	11	2002	X	745	4	11	2002	X	1530
0	MSN	X	0	N	610	16	11	2002	X	945	16	11	2002	X	335
0	MSN	X	0	N	415	25	11	2002	X	745	25	11	2002	X	330
0	MSN	X	0	E	245	2	12	2002	X	645	2	12	2002	X	400
0	MSN	X	0	N	600	8	12	2002	X	945	9	12	2002	X	2745
0	MSN	X	0	E	100	14	12	2002	X	545	14	12	2002	X	445
0	MSN	X	0	N	1645	26	12	2002	X	540	27	12	2002	X	1255
0	MSN	X	0	E	615	2	1	2003	X	1345	2	1	2003	X	730
0	MSN	X	0	N	1715	6	1	2003	X	2140	6	1	2003	X	425
0	MSN	X	0	E	445	24	1	2003	X	1140	25	1	2003	X	3055
0	MSN	X	0	N	345	27	1	2003	X	1515	27	1	2003	X	1130
0	MSN	X	0	E	1845	30	1	2003	X	2145	30	1	2003	X	300
0	MSN	X	0	E	835	20	2	2003	X	1755	21	2	2003	X	3320
0	MSN	X	0	E	745	25	2	2003	X	1445	25	2	2003	X	700
0	MSN	X	0	E	720	4	3	2003	X	1345	5	3	2003	X	3025
0	MSN	X	0	N	1645	6	3	2003	X	845	7	3	2003	X	1600
0	MSN	X	0	E	2245	10	3	2003	X	2020	11	3	2003	X	2135
0	MSN	X	0	E	1715	8	4	2003	X	645	9	4	2003	X	1330
0	MSN	X	0	E	1815	9	4	2003	X	1130	10	4	2003	X	1715
0	MSN	X	0	SW	940	26	6	2003	X	1530	26	6	2003	X	550
0	MSN	X	0	SW	600	27	6	2003	X	1945	27	6	2003	X	1345
200301	STS	KONI	1	X	540	20	7	2003	X	2015	21	7	2003	X	3835
200302	TSupT	IMBUDO	1	X	2020	22	7	2003	X	1340	23	7	2003	X	1720
200302	TSupT	IMBUDO	3	X	1340	23	7	2003	X	2240	23	7	2003	X	900
200302	TSupT	IMBUDO	8	NE	2240	23	7	2003	X	515	24	7	2003	X	635
200302	TSupT	IMBUDO	8	SE	515	24	7	2003	X	815	24	7	2003	X	300
200302	TSupT	IMBUDO	3	X	815	24	7	2003	X	1240	24	7	2003	X	425
200303	T	KROVANH	1	X	930	23	8	2003	X	1130	24	8	2003	X	2600
200303	T	KROVANH	3	X	1130	24	8	2003	X	1130	25	8	2003	X	2400
200304	TST	DUJUAN	1	X	2215	1	9	2003	X	1040	2	9	2003	X	1225
200304	TST	DUJUAN	3	X	1040	2	9	2003	X	1420	2	9	2003	X	340
200304	TST	DUJUAN	8	NW	1420	2	9	2003	X	2010	2	9	2003	X	550
200304	TST	DUJUAN	9	X	2010	2	9	2003	X	2210	2	9	2003	X	200
200304	TST	DUJUAN	8	SW	2210	2	9	2003	X	130	3	9	2003	X	320
200304	TST	DUJUAN	3	X	130	3	9	2003	X	320	3	9	2003	X	150
0	MSN	X	0	E	1300	7	9	2003	X	2230	7	9	2003	X	930
0	MSN	X	0	SE	2225	14	9	2003	X	1445	15	9	2003	X	1620
0	MSN	X	0	SE	445	16	9	2003	X	1645	16	9	2003	X	1200
0	MSN	X	0	E	330	11	10	2003	X	815	11	10	2003	X	445
0	MSN	X	0	N	715	14	10	2003	X	1145	14	10	2003	X	430
0	MSN	X	0	NE	945	9	11	2003	X	1830	9	11	2003	X	845
0	MSN	X	0	N	245	11	11	2003	X	945	11	11	2003	X	700
0	MSN	X	0	N	20	12	11	2003	X	945	12	11	2003	X	925
0	MSN	X	0	E	2315	16	11	2003	X	1130	18	11	2003	X	3615
0	MSN	X	0	N	2315	18	12	2003	X	1315	19	12	2003	X	1400
0	MSN	X	0	N	2045	19	12	2003	X	145	20	12	2003	X	500
0	MSN	X	0	N	505	21	1	2004	X	945	21	1	2004	X	440
0	MSN	X	0	N	2000	23	1	2004	X	1130	24	1	2004	X	1530
0	MSN	X	0	E	915	10	2	2004	X	1145	10	2	2004	X	230
0	MSN	X	0	E	945	16	2	2004	X	1715	16	2	2004	X	730
0	MSN	X	0	E	545	23	2	2004	X	600	24	2	2004	X	2415
0	MSN	X	0	E	1630	6	3	2004	X	1145	7	3	2004	X	1915
0	MSN	X	0	E	1955	18	3	2004	X	630	19	3	2004	X	1035
0	MSN	X	0	E	2025	24	3	2004	X	545	25	3	2004	X	920
0	MSN	X	0	E	1145	31	3	2004	X	1615	31	3	2004	X	430
0	MSN	X	0	E	830	24	4	2004	X	1345	25	4	2004	X	2915
0	MSN	X	0	E	2120	28	4	2004	X	445	29	4	2004	X	725
0	MSN	X	0	N	1845	4	5	2004	X	2230	4	5	2004	X	345
200401	T	CONSON	1	X	1415	8	6	2004	X	430	9	6	2004	X	1415
0	MSN	X	0	SW	35	3	7	2004	X	900	3	7	2004	X	825
200402	TS	KOMPASU	1	X	2255	14	7	2004	X	515	16	7	2004	X	3020
200402	TS	KOMPASU	3	X	515	16	7	2004	X	1145	16	7	2004	X	630
200402	TS	KOMPASU	8	NE	1145	16	7	2004	X	1445	16	7	2004	X	300
200402	TS	KOMPASU	8	NW	1445	16	7	2004	X	1645	16	7	2004	X	200
200402	TS	KOMPASU	8	SW	1645	16	7	2004	X	1920	16	7	2004	X	235
200402	TS	KOMPASU	3	X	1920	16	7	2004	X	2020	16	7	2004	X	100
200403	T	AERE	1	X	1015	26	8	2004	X	410	27	8	2004	X	1755
0	MSN	X	0	N	2050	1	10	2004	X	1615	2	10	2004	X	1925
0	MSN	X	0	N	500	26	10	2004	X	1135	26	10	2004	X	635
0	MSN	X	0	NE	520	4	12	2004	X	1145	5	12	2004	X	3025
0	MSN	X	0	N	1210	28	12	2004	X	350	29	12	2004	X	1540
0	MSN	X	0	N	1800	30	12	2004	X	845	1	1	2005	X	3845
0	MSN	X	0	N	945	14	1	2005	X	1330	14	1	2005	X	345
0	MSN	X	0	E	2315	13	2	2005	X	1200	14	2	2005	X	1245
0	MSN	X	0	E	1930	25	2	2005	X	1530	27	2	2005	X	4400
0	MSN	X	0	N	0520	3 	3	2005	X	1115	3 	3	2005	X	0555
0	MSN	X	0	N	915 	12	3	2005	X	445 	13	3	2005	X	1930
0	MSN	X	0	E	645	18	3	2005	X	1630	19	3	2005	X	3345
0	MSN	X	0	E	245	26	3	2005	X	1145	26	3	2005	X	900
0	MSN	X	0	E	610	30	3	2005	X	1615	30	3	2005	X	1005
0	MSN	X	0	E	655	4 	4	2005	X	1245	4 	4	2005	X	550
0	MSN	X	0	E	900	29	5	2005	X	1145	29	5	2005	X	245
0	MSN	X	0	SE	830	30	6	2005	X	1030	30	6	2005	X	200
200501	STS	SANVU	1	X	1040	12	8	2005	X	1845	13	8	2005	X	3205
0	MSN	X	0	SW	530	20	8	2005	X	2345	20	8	2005	X	1815
200502	TS	VICENTE	1	X	1440	17	9	2005	X	740	18	9	2005	X	1700
0	MSN	X	0	E	755	18	9	2005	X	2145	18	9	2005	X	1350
200503	TST	DAMREY	1	X	1040	22	9	2005	X	840	24	9	2005	X	4600
200503	TST	DAMREY	3	X	840	24	9	2005	X	820	26	9	2005	X	4740
0	MSN	X	0	E	1245	26	9	2005	X	1215	27	9	2005	X	2330
0	MSN	X	0	E	2200	18	10	2005	X	745	19	10	2005	X	945
0	MSN	X	0	N	245	4	12	2005	X	1245	4	12	2005	X	1000
0	MSN	X	0	N	245	15	12	2005	X	745	15	12	2005	X	500
0	MSN	X	0	N	615	21	12	2005	X	1045	22	12	2005	X	2830
0	MSN	X	0	E	225	2	2	2006	X	845	2	2	2006	X	620
0	MSN	X	0	E	100	4	2	2006	X	515	4	2	2006	X	415
0	MSN	X	0	E	330	5	2	2006	X	845	5	2	2006	X	515
0	MSN	X	0	E	310	8	2	2006	X	945	8	2	2006	X	635
0	MSN	X	0	E	100	9	2	2006	X	745	9	2	2006	X	645
0	MSN	X	0	E	1500	12	2	2006	X	615	13	2	2006	X	1515
0	MSN	X	0	E	335	17	2	2006	X	820	17	2	2006	X	445
0	MSN	X	0	E	2145	26	2	2006	X	345	28	2	2006	X	3000
0	MSN	X	0	N	2020	28	2	2006	X	1615	1	3	2006	X	1955
0	MSN	X	0	NE	2045	12	3	2006	X	445	13	3	2006	X	800
0	MSN	X	0	E	1400	19	3	2006	X	640	20	3	2006	X	1640
0	MSN	X	0	SW	1405	10	4	2006	X	1930	10	4	2006	X	525
200601	TSupT	CHANCHU	1	X	2140	15	5	2006	X	715	17	5	2006	X	3335
200601	TSupT	CHANCHU	3	X	715	17	5	2006	X	2115	17	5	2006	X	1400
200601	TSupT	CHANCHU	1	X	2115	17	5	2006	X	440	18	5	2006	X	725
200602	TS	JELAWAT	1	X	940	27	6	2006	X	1840	28	6	2006	X	3300
0	MSN	X	0	SW	2245	14	7	2006	X	915	17	7	2006	X	5830
200603	T	PRAPIROON	1	X	1210	1	8	2006	X	1620	2	8	2006	X	2810
200603	T	PRAPIROON	3	X	1620	2	8	2006	X	540	4	8	2006	X	3720
200603	T	PRAPIROON	1	X	540	4	8	2006	X	1540	4	8	2006	X	1000
200604	STS	BOPHA	1	X	840	9	8	2006	X	2210	10	8	2006	X	3730
200605	TD	NIL	1	X	1110	24	8	2006	X	620	25	8	2006	X	1910
200606	TD	NIL	1	X	1340	12	9	2006	X	1035	13	9	2006	X	2055
200606	TD	NIL	3	X	1035	13	9	2006	X	1440	13	9	2006	X	405
200606	TD	NIL	1	X	1440	13	9	2006	X	1610	13	9	2006	X	130
0	MSN	X	0	E	1930	23	9	2006	X	1500	25	9	2006	X	4330
0	MSN	X	0	E	215	30	9	2006	X	1055	30	9	2006	X	840
200607	TSupT	CIMARON	1	X	1420	31	10	2006	X	1330	3	11	2006	X	7110
0	MSN	X	0	N	945	16	12	2006	X	745	17	12	2006	X	2200
0	MSN	X	0	E	1520	15	2	2007	X	2045	15	2	2007	X	525
0	MSN	X	0	E	745	24	2	2007	X	1330	24	2	2007	X	545
0	MSN	X	0	E	940	28	2	2007	X	1845	28	2	2007	X	905
0	MSN	X	0	E	10	1	3	2007	X	945	1	3	2007	X	935
0	MSN	X	0	NE	200	6	3	2007	X	600	6	3	2007	X	400
0	MSN	X	0	E	845	17	3	2007	X	745	18	3	2007	X	2300
0	MSN	X	0	SW	1350	10	6	2007	X	1550	10	6	2007	X	200
200701	STS	PABUK	1	X	0540	8	8	2007	X	0240	9	8	2007	X	2100
200701	STS	PABUK	3	X	0240	9	8	2007	X	1115	9	8	2007	X	835
200701	STS	PABUK	1	X	750	10	8	2007	X	1240	10	8	2007	X	450
200701	STS	PABUK	3	X	1240	10	8	2007	X	1430	10	8	2007	X	150
200701	STS	PABUK	8	SW	1430	10	8	2007	X	2140	10	8	2007	X	710
200701	STS	PABUK	3	X	2140	10	8	2007	X	140	11	8	2007	X	400
200701	STS	PABUK	1	X	140	11	8	2007	X	830	11	8	2007	X	650
0	MSN	X	0	E	515	17	8	2007	X	845	17	8	2007	X	330
0	MSN	X	0	SW	415	20	8	2007	X	1030	20	8	2007	X	615
200702	TS	FRANCISCO	1	X	240	23	9	2007	X	1115	24	9	2007	X	3235
0	MSN	X	0	E	145	25	9	2007	X	630	25	9	2007	X	445
0	MSN	X	0	E	2145	30	9	2007	X	630	1	10	2007	X	845
0	MSN	X	0	E	1630	1	10	2007	X	1715	3	10	2007	X	4845
0	MSN	X	0	N	1615	1	11	2007	X	745	2	11	2007	X	1530
0	MSN	X	0	N	1930	26	11	2007	X	1245	27	11	2007	X	1715
0	MSN	X	0	N	245	28	11	2007	X	945	28	11	2007	X	700
0	MSN	X	0	E	2245	18	1	2008	X	545	19	1	2008	X	700
0	MSN	X	0	E	130	18	2	2008	X	535	18	2	2008	X	405
0	MSN	X	0	E	1945	23	2	2008	X	1145	25	2	2008	X	4000
0	MSN	X	0	N	1700	26	2	2008	X	915	27	2	2008	X	1615
0	MSN	X	0	E	120	20	3	2008	X	1130	20	3	2008	X	1010
0	MSN	X	0	E	2045	31	3	2008	X	945	1	4	2008	X	1300
200801	T	NEOGURI	1	X	1615	17	4	2008	X	2040	18	4	2008	X	2825
200801	T	NEOGURI	3	X	2040	18	4	2008	X	130	20	4	2008	X	2850
0	MSN	X	0	E	2130	5	5	2008	X	600	6	5	2008	X	830
0	MSN	X	0	E	915 	20	5	2008	X	5	21	5	2008	X	1450
